id,lat,lng
1054890314543050752,40.825901,-73.859596
1054890061760737280,40.744899,-73.847503
1054890061018345473,40.749717,-73.991653
1054890060708003842,40.744899,-73.847503
1054890060091453440,40.749717,-73.991653
1054889547086155776,39.923147,-75.086064
1054889547073495040,39.923147,-75.086064
1054889061624766465,40.735591,-74.027783
1054889061662539776,40.735591,-74.027783
1054888294914375680,40.748066,-74.167155
1054888294847315968,40.748066,-74.167155
1054887311295610880,40.14414414,-75.00191737
1054887287362912257,40.80408,-73.936813
1054887286742102017,40.80408,-73.936813
1054887286603726848,40.80408,-73.936813
1054887286519881729,40.80408,-73.936813
1054887285911633920,40.80408,-73.936813
1054887286020694016,40.80408,-73.936813
1054887285907427329,40.80408,-73.936813
1054887285269954560,40.80408,-73.936813
1054887285249007617,40.80408,-73.936813
1054887040888770560,40.735591,-74.027783
1054887040888770561,40.735591,-74.027783
1054886538704814080,40.801043,-73.829069
1054886114199134208,40.75251,-74.21117
1054886059753046018,39.873949,-75.10221
1054885809818660865,40.575395,-74.568412
1054885809109848064,40.77007,-74.231263
1054885712254906368,40.486942,-74.432162
1054885710896025605,40.885762,-74.132285
1054885710170411008,40.885265,-74.067171
1054885709465690112,40.900856,-74.028343
1054885708803043329,40.795125,-74.059827
1054885708035428352,40.80479,-74.444134
1054885707343376389,40.731138,-74.349992
1054885327641419777,40.861687,-74.343768
1054885327003926528,40.882497,-74.21014
1054885326307672064,40.556859,-74.4348
1054885325649182720,40.794488,-74.468492
1054885324202094594,40.901705,-74.131074
1054885323556245504,40.855328,-74.178171
1054885322914455554,40.810632,-74.094129
1054885029011210243,40.663598,-73.934443
1054885028289753088,40.662769,-73.931549
1054885028348477440,40.499507,-74.407595
1054884771699048448,40.696197,-73.990066
1054884771069870080,40.696197,-73.990066
1054884770272944128,40.696197,-73.990066
1054884769526366208,40.696197,-73.990066
1054884768863653889,40.696197,-73.990066
1054884767995490305,40.696197,-73.990066
1054883518566879232,40.089944,-74.216276
1054883387066982400,40.83657,-73.90831
1054881496018767872,40.641938,-74.020555
1054878991037972480,40.755782,-74.001973
1054878700179783680,40.6734314,-73.96717985
1054877322329767936,40.83631,-73.87385
1054877045136666624,40.71875,-73.97512
1054876456382271491,40.731675,-74.000953
1054875256211402752,40.67,-74.12
1054874632749232128,40.672103,-73.998156
1054873112687239168,40.79,-74.15
1054872655600336897,40.83631,-73.87385
1054870181288206336,40.72,-74.04
1054869064722444288,40.66595,-73.99602
1054868923605118976,40.83631,-73.87385
1054868407156441090,40.838594,-73.91393
1054865639741898753,40.48324,-74.41817
1054865210916237312,40.74703,-73.83506
1054864412891332608,40.849576,-73.906111
1054860351110447104,40.40169,-74.30619
1054859894753394688,40.40942,-74.30582
1054859098426986497,40.57673,-74.57175
1054858696855977985,39.95,-75.16
1054858542933372928,40.42,-74.42
1054858473521872898,39.96,-75.07
1054858401006665728,40.67,-74.12
1054858365111660544,40.73,-74.17
1054858231732817920,40.66595,-73.99602
1054858231372177408,40.79,-74.15
1054858230478729216,40.25834,-74.39628
1054857980649201665,40.71,-74.01
1054857945370943488,40.85327,-73.82626
1054857801200152578,40.72,-74.04
1054857621214121984,40.47,-74.36
1054856386901815296,40.42,-74.42
1054856327334371329,39.970377,-74.735267
1054856326415814656,39.917766,-74.945151
1054856325656707073,40.755782,-74.001973
1054856325015003136,40.755782,-74.001973
1054856325014937600,40.852774,-73.827425
1054856325027581953,40.852774,-73.827425
1054856141262344192,40.73279,-73.97413
1054856084471590912,40.30308,-74.303744
1054856040854908928,40.71,-74.01
1054855969790816261,40.72,-74.04
1054855853390483456,40.74703,-73.83506
1054855847849930752,40.165043,-74.720458
1054855625690267648,40.112575,-74.769479
1054855616542527488,40.285972,-74.714354
1054854931847335936,40.56802,-74.55643
1054854866617688065,40.735591,-74.027783
1054854865158107136,40.548936,-74.174778
1054854864004628481,40.721265,-74.667066
1054854863354580993,40.735401,-73.9748
1054854085302775810,40.170013,-74.106427
1054854085306916864,40.170013,-74.106427
1054853865286307847,39.966938,-74.911444
1054853865286307845,39.966938,-74.911444
1054853563942424577,39.9362,-75.04698
1054853563959132160,39.9362,-75.04698
1054853342407639040,40.335988,-74.63257
1054853342231445509,40.335988,-74.63257
1054853189055496192,40.5806,-73.84365
1054853064933412867,40.750198,-74.002304
1054853065004720129,40.750198,-74.002304
1054852930984042496,40.87895,-74.20513
1054852928081514496,40.16775,-74.10035
1054852817234657281,40.205619,-74.76079
1054852816286703616,40.205619,-74.76079
1054852314232745985,40.735888,-74.02931
1054852314102747136,40.735888,-74.02931
1054852058027884545,40.757259,-73.989898
1054852057327435776,40.757259,-73.989898
1054851691709775872,40.75574,-74.00194
1054851517163827200,39.92807,-75.14629
1054850945153003520,40.7207559,-74.0007613
1054849054285344768,40.30259,-74.30363
1054848719651135488,40.73279,-73.97413
1054848573345488896,40.30259,-74.30363
1054847939674202113,39.92807,-75.14629
1054846773838209035,40.32761,-74.79882
1054846773779406853,40.32761,-74.79882
1054846527108276225,40.738735,-74.157653
1054846526403567617,40.738735,-74.157653
1054846525724151810,40.738735,-74.157653
1054846524927213568,40.688757,-73.830137
1054846522796449793,40.738735,-74.157653
1054846522138001414,40.738735,-74.157653
1054846521471066112,40.738735,-74.157653
1054846521441771520,40.688757,-73.830137
1054846268642680834,40.225147,-74.170931
1054846268055453696,40.225147,-74.170931
1054846062006026240,40.862068,-73.893508
1054846061230067713,40.862068,-73.893508
1054846060684808192,40.862068,-73.893508
1054846060252803072,40.862068,-73.893508
1054846060017917953,40.862068,-73.893508
1054846059275542533,40.862068,-73.893508
1054846058726125574,40.862068,-73.893508
1054846057669185536,40.862068,-73.893508
1054846057753071617,40.862068,-73.893508
1054846056909938688,40.862068,-73.893508
1054845525177090048,40.734941,-74.027611
1054845524430467073,40.734941,-74.027611
1054845523750989825,40.734941,-74.027611
1054845523142893568,40.734941,-74.027611
1054845522278789120,40.734941,-74.027611
1054845522102706179,40.659149,-74.364074
1054845521590972416,40.734941,-74.027611
1054845520840146944,40.659149,-74.364074
1054844768834985984,40.714176,-74.006195
1054844768071507968,40.198133,-74.75279
1054844766448508934,40.714176,-74.006195
1054844766553280513,40.714176,-74.006195
1054844766528172033,40.714176,-74.006195
1054844766515589121,40.198133,-74.75279
1054844765714464769,40.714176,-74.006195
1054844765819277313,40.714176,-74.006195
1054844765773185027,40.754313,-74.108566
1054844765731282945,40.754313,-74.108566
1054844590790971394,40.6434063,-74.8281413
1054844292861169664,40.7359,-74.029098
1054844289715363840,40.7359,-74.029098
1054844008168648704,40.730953,-74.064231
1054844007543640065,40.612627,-74.000872
1054844007644303362,40.612627,-74.000872
1054844007577206784,40.730953,-74.064231
1054844007547846656,40.612627,-74.000872
1054843988199407617,40.40942,-74.30582
1054843819823374336,40.724678,-74.222633
1054843819034902528,40.851387,-74.133308
1054843818296643584,40.773971,-74.034202
1054843817734668288,40.724678,-74.222633
1054843816941965312,40.851387,-74.133308
1054843816979652609,40.71358,-74.140858
1054843816212074496,40.773971,-74.034202
1054843815486464000,40.71358,-74.140858
1054843538565820416,39.95398,-75.14088
1054843536166707201,40.30259,-74.30363
1054843511642734592,40.731674,-74.000953
1054843511231647745,40.731674,-74.000953
1054843510912962560,40.731674,-74.000953
1054843510107631616,40.731674,-74.000953
1054843510250266624,40.731674,-74.000953
1054843509306507265,40.731674,-74.000953
1054843243429539840,40.840705,-73.989013
1054843243412762624,40.840705,-73.989013
1054842500584800262,40.735591,-74.027783
1054841990825820162,40.897155,-74.635298
1054841989580107776,40.897155,-74.635298
1054841988770680833,40.801474,-74.481676
1054841988770611201,40.801474,-74.481676
1054841980750987264,39.95398,-75.14088
1054841533940133888,39.95398,-75.14088
1054840634501144577,40.69941316,-73.80797323
1054840565974622208,40.075399,-74.846945
1054840560199102469,40.075399,-74.846945
1054840294661873664,40.198868,-74.028474
1054840293919473665,40.369139,-74.303761
1054840268334227456,40.198868,-74.028474
1054840267587629057,40.369139,-74.303761
1054839433223069697,40.72014,-73.94438
1054838978380218369,40.827793,-73.926124
1054838978292125697,40.827793,-73.926124
1054838977637875712,40.827793,-73.926124
1054838977608454147,40.827793,-73.926124
1054838521205268480,40.604179,-73.991508
1054838520525873152,40.604179,-73.991508
1054838519808647169,40.604179,-73.991508
1054838519057866752,40.074704,-74.777078
1054838518311280640,40.604179,-73.991508
1054838273531473920,40.67965,-74.00339
1054838084569841664,40.82756,-73.82705
1054837968211456000,40.761119,-73.812393
1054837967502667776,40.838111,-73.835266
1054837966823141376,40.838111,-73.835266
1054836824722440193,40.69155,-73.99912
1054836272936628225,40.20916,-74.25783
1054832828456808449,40.762393,-73.968087
1054832111440412673,40.45422,-74.29682
1054830160774459392,40.71583,-73.99491
1054829895979810818,40.25048119,-74.81491359
1054829687845711872,40.09006,-74.21423
1054829235943071744,40.58226,-74.62206
1054826822116864000,40.75058,-74.11613
1054823953913413633,40.58402,-73.96519
1054823328500727808,40.73,-74.17
1054822985381634050,40.836414,-73.82217
1054822252108107777,40.16463,-74.23535
1054821958951600133,40.67965,-74.00339
1054821814646407173,40.74703,-73.83506
1054820851630059520,40.696894,-74.157374
1054820673057579008,40.72014,-73.94438
1054820519504035841,40.64328,-73.87626
1054820375421378560,40.74703,-73.83506
1054818656658419712,40.71583,-73.99491
1054818414382829569,39.95,-75.16
1054817344567107586,40.742898,-73.992844
1054817344562913280,40.742898,-73.992844
1054816866403794952,40.81096,-73.927336
1054816865556615169,40.833043,-73.86171
1054816864776478720,40.838594,-73.91393
1054816864436654081,40.674776,-73.997776
1054816864050860039,40.820976,-73.891744
1054816591131619328,40.81096,-73.927336
1054814573113630720,40.584231,-74.292974
1054814423515201536,40.70135,-73.96109
1054811228105695232,39.90267,-75.15074
1054811198523392000,40.734941,-74.027611
1054810929949487105,40.510609,-74.289234
1054810928284340224,40.482968,-74.41644
1054810927596560390,40.715434,-74.295969
1054810926862532608,39.85289,-74.921975
1054810926141059072,40.473404,-74.429193
1054810925436428293,40.433281,-74.488534
1054810924631109632,40.524706,-74.359282
1054810922764656645,40.908387,-74.571563
1054810921674121216,39.935643,-75.058335
1054810904238399488,40.433281,-74.488534
1054810903433150464,40.524706,-74.359282
1054810901986058240,40.908387,-74.571563
1054810712957181953,40.075533,-74.042318
1054810709085904896,40.27753,-74.703137
1054810708343447562,40.163513,-74.152779
1054810700919517190,40.141427,-74.225342
1054810698700808197,40.403261,-74.028071
1054810696595263488,39.810011,-75.279804
1054810694401622016,40.072409,-74.128412
1054810693013245958,40.235125,-74.799504
1054810689813053440,40.422151,-74.189523
1054810687279632384,40.27753,-74.703137
1054810686570815489,40.163513,-74.152779
1054810685862043648,40.141427,-74.225342
1054810685165711368,40.403261,-74.028071
1054810681411801088,40.024627,-74.843745
1054810683710291968,39.810011,-75.279804
1054810682938589184,40.072409,-74.128412
1054810682217152513,40.235125,-74.799504
1054810681575391232,40.422151,-74.189523
1054810679809589248,40.024627,-74.843745
1054810516659601408,40.240949,-74.775665
1054810515929817089,39.941502,-74.083167
1054810515233538050,40.386217,-74.095909
1054810514499485704,39.832004,-75.067347
1054810513744584716,40.260882,-73.999854
1054810512490422272,40.207088,-74.043637
1054810511110488064,39.997824,-74.990829
1054810510481338372,40.201623,-74.758811
1054810509848076288,40.268419,-74.713292
1054810509004996608,40.171166,-74.683099
1054810494169686016,40.240949,-74.775665
1054810493498675201,39.941502,-74.083167
1054810491883806725,40.386217,-74.095909
1054810491116310528,39.832004,-75.067347
1054810490495557632,40.260882,-73.999854
1054810489841217537,40.207088,-74.043637
1054810488192884736,39.997824,-74.990829
1054810487072940033,40.201623,-74.758811
1054810486334603264,40.268419,-74.713292
1054810485583945728,40.171166,-74.683099
1054809879792230400,40.717399,-73.831298
1054809878642987008,40.619598,-74.0232
1054809877678309376,40.717399,-73.831298
1054809876508106754,40.619598,-74.0232
1054809126449090562,40.730073,-74.126485
1054809125278941184,40.730073,-74.126485
1054808882659373056,40.706323,-74.061815
1054808882655232000,40.706323,-74.061815
1054807031029420033,40.749534,-73.938301
1054807027451658250,40.749534,-73.938301
1054806089491865600,40.75058,-74.11613
1054804045473300480,40.74703,-73.83506
1054803247393857537,40.760879,-73.998413
1054803247347761152,40.760879,-73.998413
1054803236991885313,40.09006,-74.21423
1054803006431080450,40.804863,-74.073809
1054803005676118016,40.908896,-74.174422
1054803004845645825,40.804863,-74.073809
1054803003591573505,40.591437,-73.819627
1054803003704819712,40.908896,-74.174422
1054803003579002881,40.591437,-73.819627
1054802758036045825,40.193201,-74.756623
1054802756702232576,40.591437,-73.819627
1054802755796254720,40.850128,-73.945304
1054802755137748997,40.662511,-74.424207
1054802754634502147,40.662511,-74.424207
1054802754424766466,40.870434,-74.421332
1054802753833328641,40.870434,-74.421332
1054802753787170822,40.822748,-74.12537
1054802753195786242,40.822748,-74.12537
1054802752499564545,40.193201,-74.756623
1054802750301724672,40.591437,-73.819627
1054802749588692994,40.850128,-73.945304
1054802006957797377,40.672879,-74.174944
1054802006098014211,40.737598,-73.850601
1054802006127403009,40.672879,-74.174944
1054802006085373953,40.737598,-73.850601
1054801483160567808,40.6921,-74.0124
1054800770468601857,40.741058,-74.123035
1054800770493767681,40.741058,-74.123035
1054800639547469824,40.74703,-73.83506
1054800501005463552,40.75058,-74.11613
1054799728171499520,40.7061,-73.9968
1054799663562280960,40.84393,-73.89756
1054799465901670400,40.507337,-74.457338
1054799465071198208,40.241632,-74.268693
1054799465067003905,40.241632,-74.268693
1054799247479070721,40.841701,-73.888397
1054799245952405513,40.232526,-74.716418
1054799245176389633,39.912382,-75.002294
1054799244366880768,40.306626,-74.061691
1054799243666448385,39.840051,-74.92481
1054799241518989312,39.912382,-75.002294
1054799240424312835,40.841701,-73.888397
1054799239799291904,40.731998,-73.919097
1054799239551860742,40.731998,-73.919097
1054799149567303682,40.74,-73.961667
1054798985205026816,40.820549,-73.814384
1054798985200914432,40.820549,-73.814384
1054798983791632389,40.662172,-73.999767
1054798983749660672,40.662172,-73.999767
1054798982944305158,40.731998,-73.919097
1054798982948536322,40.731998,-73.919097
1054798757278244864,40.68487,-74.330821
1054798470069002240,40.606427,-74.045234
1054797716159717376,40.690101,-73.998596
1054797716155494400,40.690101,-73.998596
1054797453772382209,40.706208,-74.150756
1054797453789159424,40.706208,-74.150756
1054797213963116544,40.206639,-74.754706
1054797212956418054,40.206639,-74.754706
1054796971549122562,40.730492,-74.044607
1054796969699356672,40.730492,-74.044607
1054796652723073025,40.65378,-74.00806
1054796377048276992,40.64328,-73.87626
1054795462673424385,40.507337,-74.457338
1054795234033438721,40.18119,-74.722324
1054795233303633921,39.840051,-74.92481
1054795232641015811,40.232526,-74.716418
1054795231642742784,40.306626,-74.061691
1054795231001042944,40.262273,-74.715914
1054793691091689472,40.68487,-74.330821
1054792838569848832,40.69155,-73.99912
1054792793577717760,40.819218,-73.818436
1054792454778613760,40.836817,-74.019405
1054790514891837440,40.31741,-74.50834
1054790178898735104,40.684213,-74.237313
1054790089505595392,40.70135,-73.96109
1054789945276039168,40.75058,-74.11613
1054789795619041280,40.72375,-74.13301
1054789383792947201,40.09006,-74.21423
1054788793742446592,39.95,-75.21
1054788677027553281,40.67965,-74.00339
1054788543195693057,40.76873,-73.94896
1054785651831398401,40.780799,-73.944
1054784145187135488,40.680394,-73.987716
1054783629740642305,40.628654,-74.017648
1054783122187972610,40.591437,-73.819627
1054781858616107008,40.80013,-73.927599
1054780364663734273,40.053099,-74.220855
1054780364189650944,40.053099,-74.220855
1054780364068143104,40.773913,-74.035346
1054780363455774720,40.773913,-74.035346
1054779898605187072,40.67965,-74.00339
1054779610846715904,40.886857,-73.814579
1054779608074256384,40.886857,-73.814579
1054779566303019008,40.72,-74.04
1054778842198536192,40.774324,-74.035525
1054778842185953280,40.774324,-74.035525
1054777623778217984,40.71617,-73.82648
1054776843449126912,40.701445,-74.012474
1054776843449090049,40.701445,-74.012474
1054776581082746880,40.854148,-73.9659
1054776074402435072,40.677101,-74.001602
1054776074293383170,40.677101,-74.001602
1054776073563660288,40.848425,-73.942456
1054776073576169472,40.848425,-73.942456
1054775879086141440,40.67965,-74.00339
1054775740032380928,40.67965,-74.00339
1054775588517335041,39.95,-75.16
1054775233368940544,39.96,-75.07
1054774799140962304,40.67965,-74.00339
1054774708133027841,40.47,-74.36
1054774636540379136,40.42,-74.42
1054774422416969728,40.73,-74.17
1054774386064932866,40.67,-74.12
1054774352137211904,40.79,-74.15
1054774260604952576,40.72,-74.04
1054774226559787009,40.71,-74.01
1054774061954408448,40.824401,-73.930999
1054774061946101760,40.824401,-73.930999
1054773563042000896,40.609011,-74.153607
1054773563042025472,40.609011,-74.153607
1054773310075101187,40.758399,-73.854598
1054773310041526272,40.758399,-73.854598
1054772791537516546,40.677101,-74.001602
1054772791495536641,40.677101,-74.001602
1054771786540351489,40.875487,-73.99052
1054771786544504837,40.875487,-73.99052
1054771733973032960,40.73,-74.17
1054771541072723969,40.67965,-74.00339
1054770780762988546,40.77011,-73.918155
1054770779601231873,40.77011,-73.918155
1054770778871382017,40.77011,-73.918155
1054770778212888582,40.77011,-73.918155
1054769516184399872,40.71617,-73.82648
1054769275758669825,40.7254737,-74.00034619
1054768928847613952,40.71,-74.01
1054768017379352579,40.765498,-74.069776
1054768017475809281,40.765498,-74.069776
1054765374816821249,40.74687,-73.89145
1054765374103793664,40.74687,-73.89145
1054765373260816384,40.74687,-73.89145
1054765372342185984,40.737598,-73.934997
1054765371562045440,40.74687,-73.89145
1054765370735767557,40.591437,-73.819627
1054765370018533376,40.727518,-74.021061
1054765369381003266,40.677211,-74.001621
1054765352645787651,40.74687,-73.89145
1054765351882448896,40.74687,-73.89145
1054765351010009093,40.74687,-73.89145
1054765350238208000,40.737598,-73.934997
1054765349592276995,40.735595,-74.172111
1054765348858327040,40.732014,-74.173739
1054765347746799617,40.160283,-74.654987
1054765347381878785,40.735595,-74.172111
1054765347092471814,39.830366,-75.088236
1054765346253688837,40.74801,-74.21284
1054765345792253953,40.732014,-74.173739
1054765344861097984,40.663321,-74.183518
1054765343422451719,40.160283,-74.654987
1054765342101266432,39.830366,-75.088236
1054765339874070529,40.74801,-74.21284
1054765338439626753,40.853091,-73.960187
1054765336661315584,40.74687,-73.89145
1054765333964316677,40.663321,-74.183518
1054765333200994304,40.591437,-73.819627
1054765332521455616,40.727518,-74.021061
1054765331896565760,40.677211,-74.001621
1054765330818576384,40.74687,-73.89145
1054765330759909376,40.74687,-73.89145
1054765330764087298,40.74687,-73.89145
1054764897593057280,40.71617,-73.82648
1054762585675964417,40.82516,-73.88125
1054756341619789824,40.81317908,-73.9966208
1054753745001725952,40.81311137,-73.99668752
1054752422000820224,40.82308,-74.176264
1054752420687945728,40.734001,-73.864402
1054751653591691264,40.762796,-74.009699
1054751185897324544,40.66985,-74.17841
1054749775206211584,40.84436035,-74.04248537
1054748516197847040,40.72335815,-73.99845907
1054748135757676544,40.749776,-73.938138
1054748011467747329,40.66985,-74.17841
1054747490602414081,40.812298,-73.85489
1054746115873140737,40.81312878,-73.99652185
1054745970393661440,40.81322763,-73.99671236
1054745700284747778,40.81322095,-73.99679441
1054743798654234624,40.7207559,-74.0007613
1054743693712740354,40.82601,-73.85957
1054743691800137729,40.69719,-73.8136
1054742573779218432,40.81315618,-73.9968046
1054739246597042177,40.82499,-74.17556
1054737993666154496,40.73267,-73.86781
1054737572562255873,40.82499,-74.17556
1054737425141035008,40.774252,-73.871617
1054735979800481792,40.32843,-74.50616
1054735723155251200,40.67,-74.12
1054735328915861504,40.42,-74.42
1054734483071664128,40.82601,-73.85957
1054733215917793280,40.82499,-74.17556
1054731841037615105,40.32843,-74.50616
1054727429665763328,40.69833374,-73.98558834
1054727410086752257,40.69781494,-73.98534988
1054727374439399425,40.69641113,-73.98472544
1054727073346945024,40.48324,-74.41817
1054726477877399553,40.73786,-74.21747
1054726319597006848,40.81175,-73.96637
1054725971016851457,39.875631,-75.053655
1054724840987525120,40.69641113,-73.98427241
1054724722083143680,40.316877,-74.655699
1054724473579024384,40.730515,-74.045612
1054724472845017089,40.858536,-73.976938
1054724472211685377,40.448806,-74.396934
1054724471515418626,40.740327,-74.064518
1054724228908531714,40.554139,-74.483371
1054724228166156288,40.581843,-74.598606
1054724227465646080,40.521548,-74.308308
1054724226823979008,40.52842,-74.336959
1054723995625385984,40.48324,-74.41817
1054723961634914304,40.786931,-74.049101
1054723960871501826,40.708021,-74.05865
1054723960263360512,40.910006,-74.037623
1054723715332820992,40.780127,-74.05638
1054723714691096577,40.90404,-74.116666
1054723713919270913,40.85932,-74.37776
1054723491772203008,40.885265,-74.067171
1054723211219349505,40.475963,-74.406589
1054723210506366976,39.873123,-74.921915
1054723209789083650,40.743577,-74.15753
1054722963055038464,39.847948,-75.095848
1054722962287480833,40.706638,-74.252992
1054722961658265600,40.731742,-74.125879
1054722960953630722,39.941984,-74.976739
1054722904389234688,40.70938288,-74.00656434
1054722747966914560,40.869109,-74.514346
1054722746633146368,40.188232,-74.746536
1054722745936830465,40.763398,-74.21639
1054722471750975489,40.641657,-74.645532
1054722471138639872,40.68824,-74.100382
1054722470488563713,40.283984,-74.696741
1054722211783852038,40.524195,-74.345737
1054722211079163904,40.908629,-74.574404
1054722209774755840,40.811864,-74.446715
1054722209003069440,40.873292,-73.981958
1054722208365449216,39.860082,-75.072552
1054721947827888128,40.189632,-74.75071
1054721703606140928,40.855328,-74.178171
1054721702893105153,39.860269,-75.138856
1054721486244769792,40.556195,-74.4201
1054721220921516032,40.850827,-74.83519
1054721220275564545,40.878313,-74.12111
1054721219583508480,40.874864,-73.97407
1054721218920792065,40.899148,-74.628994
1054721218207715328,40.734536,-74.35606
1054721217343700993,39.814637,-75.065277
1054721216647479296,39.873949,-75.10221
1054720690836901888,40.717262,-74.182594
1054720690090360832,40.746511,-74.096887
1054720689457057793,40.219184,-74.755045
1054720688815255552,40.219184,-74.755045
1054720688135774209,40.894131,-74.231144
1054720452164288512,40.771161,-74.157005
1054720450897547264,40.841774,-74.163983
1054720193811959808,40.170502,-74.093194
1054720193052794880,39.994915,-75.030832
1054718930277879810,40.192351,-74.59546
1054718928650428417,40.192351,-74.59546
1054718676182724608,39.942612,-75.113479
1054718676207915010,39.942612,-75.113479
1054718673947045889,40.71861,-74.13516
1054717972881784833,40.689155,-74.271121
1054717971849986048,40.24821,-74.727997
1054717971229261824,40.689155,-74.271121
1054717301180846080,40.844883,-73.87858
1054716677596893184,40.887731,-74.472979
1054716676699234304,40.887731,-74.472979
1054716613830750214,40.86188,-73.91278
1054716173256966145,40.050833,-74.171158
1054715498305208321,40.75697,-74.00481
1054715162475798534,40.75032,-73.991172
1054715161838305281,40.75032,-73.991172
1054715160991092736,40.75032,-73.991172
1054715005101199361,40.76867,-74.02357
1054714906753277952,40.13527,-74.715693
1054714906036051968,40.770455,-74.062725
1054714904626819073,40.768478,-74.023129
1054714834166591489,40.17038,-74.09289
1054713368161017856,40.69638062,-73.98426245
1054713186795044864,40.688391,-74.578925
1054711904382451712,40.24821,-74.727997
1054711669308514305,39.860269,-75.138856
1054711524478996480,40.73267,-73.86781
1054711372083159041,40.75462393,-73.96730173
1054710877147021312,40.098683,-74.049713
1054710587152723968,40.86085,-73.82826
1054709736480870400,40.7072268,-74.00883507
1054709622844547073,40.735591,-74.027783
1054709622072885248,40.735591,-74.027783
1054709362416066561,40.869696,-74.197415
1054709259806498816,40.32843,-74.50616
1054709145503518720,40.69662476,-73.9834265
1054708699422490626,40.723974,-73.922732
1054708681496059905,40.69631958,-73.98338844
1054708666123804673,40.68904,-74.57709
1054707861400535040,40.874099,-73.905502
1054706919040937984,40.73786,-74.21747
1054706868050911235,40.170502,-74.093194
1054706599594508288,40.651587,-74.287299
1054706492023042049,40.13117,-75.20189
1054706351346274304,40.735115,-74.030364
1054706350717104130,40.496672,-74.446645
1054706349408444416,40.735115,-74.030364
1054706348741550080,40.496672,-74.446645
1054705710502735872,40.69641113,-73.98430817
1054705570861604865,40.61571,-74.25323
1054704767874752513,40.13117,-75.20189
1054703242016382976,40.864504,-73.858171
1054700845357400066,40.62427,-74.01948
1054699329951158272,40.67815,-74.39948
1054699035871731712,40.85649,-73.82654
1054698745281970177,40.17038,-74.09289
1054697993318785024,40.65858,-74.28708
1054696135447654400,39.95,-75.16
1054695783721721856,39.96,-75.07
1054695393974317057,40.42,-74.42
1054695358805098496,40.47,-74.36
1054695317415718912,40.71455,-74.00712
1054695316019007488,40.79,-74.15
1054695109613117440,40.73,-74.17
1054695008597504002,40.71,-74.01
1054694973365309440,40.67,-74.12
1054694935528538112,40.72,-74.04
1054694480295546880,40.79,-74.15
1054694372136996864,40.42,-74.42
1054694371931643904,40.74221154,-74.00449181
1054693946125770752,40.65858,-74.28708
1054693672896417792,40.7270813,-74.06724695
1054693583226392576,40.680394,-73.987716
1054692983281467392,40.7144,-74.006
1054692715592466433,40.61571,-74.25323
1054692549690974208,40.86188,-73.91278
1054692245243187202,40.75009,-73.93879
1054691112378486784,40.62427,-74.01948
1054690830332571648,40.65858,-74.28708
1054690544767520769,40.62427,-74.01948
1054690232220626944,40.65858,-74.28708
1054689615699861504,40.481022,-74.277277
1054688979419910144,39.880638,-75.01013
1054688231759835136,40.62427,-74.01948
1054687529914400768,40.62427,-74.01948
1054687385634500610,40.85331,-73.96079
1054687230588059648,40.735591,-74.027783
1054687083204358145,40.8523,-73.85628
1054686685554864128,40.65858,-74.28708
1054686268951425026,40.62427,-74.01948
1054683301288366080,40.72,-74.04
1054682469335752704,40.902022,-74.029471
1054682286241677313,40.17038,-74.09289
1054681420038320129,40.712394,-74.317339
1054681419316912128,40.712394,-74.317339
1054680643513118720,40.65858,-74.28708
1054680410586865664,40.73454,-74.16375
1054680410570014721,40.73454,-74.16375
1054678676686753792,40.691737,-74.266554
1054678675935903744,40.367439,-74.305645
1054678675277430784,39.948138,-74.207796
1054678674828656646,40.691737,-74.266554
1054678674157527040,40.367439,-74.305645
1054678673314459648,39.948138,-74.207796
1054678350357127171,40.65858,-74.28708
1054678065979154432,40.65858,-74.28708
1054676896049438732,40.71846,-74.332178
1054676895072243712,40.71846,-74.332178
1054676450186485760,40.65858,-74.28708
1054675797837901826,40.65858,-74.28708
1054675103718371329,40.65858,-74.28708
1054674652201541634,40.521548,-74.308308
1054674651438292992,40.858112,-74.349513
1054674650897268737,40.521548,-74.308308
1054674650251321345,40.858112,-74.349513
1054674650045861888,40.417408,-74.585664
1054674649383137280,40.895612,-74.079624
1054674648955305984,40.417408,-74.585664
1054674648774918145,40.73927,-74.06787
1054674648296841216,40.895612,-74.079624
1054674647734779904,40.769552,-74.044334
1054674647688593408,40.73927,-74.06787
1054674647009116162,40.769552,-74.044334
1054674647046914049,40.813577,-74.310168
1054674646338035712,40.696577,-74.270558
1054674646270918656,40.813577,-74.310168
1054674645348245505,40.861478,-74.418431
1054674645662818304,40.696577,-74.270558
1054674645042036737,40.861478,-74.418431
1054674644630941696,40.873804,-74.328782
1054674644375085057,40.873804,-74.328782
1054674643867582466,40.282848,-74.696729
1054674643750150144,40.282848,-74.696729
1054674643116847105,40.575004,-74.554366
1054674643225841664,40.575004,-74.554366
1054674642584113152,40.526583,-74.280694
1054674642521202688,40.526583,-74.280694
1054674640445030401,40.716986,-74.153572
1054674640453492736,40.716986,-74.153572
1054674410261618688,40.333185,-74.062888
1054674409544474625,40.112575,-74.769479
1054674408219049984,40.192351,-74.59546
1054674406847537152,39.93411,-75.0822
1054674406168055809,40.274099,-74.067768
1054674405517901827,40.263696,-74.041822
1054674404913934337,40.367439,-74.305645
1054674404284813312,39.856958,-74.178922
1054674402921586693,40.3268,-74.920454
1054674401596264449,40.266351,-74.459576
1054674400887357440,40.266351,-74.459576
1054674400274976768,39.943664,-74.970007
